,id,score
350,L47275,0.7601892352104187
351,L64215,0.7601115703582764
352,L47300,0.7600982785224915
353,L72887,0.7600440382957458
354,L24749,0.7600301504135132
355,L1984,0.7599804401397705
356,L51115,0.7599360346794128
357,L89924,0.7598083019256592
358,L29824,0.7596876621246338
359,L89728,0.7596728205680847
360,L30509,0.759606122970581
361,L37581,0.7595565915107727
362,L47298,0.7595509886741638
363,L50583,0.7595296502113342
364,L77257,0.7595134377479553
365,L57856,0.7594948410987854
366,L16384,0.7594315409660339
367,L53240,0.7594150900840759
368,L77254,0.7593437433242798
369,L54976,0.759280264377594
370,L52311,0.7591773271560669
371,L3629,0.7590227127075195
372,L90135,0.7589926719665527
373,L37558,0.7588523626327515
374,L25060,0.7588006854057312
375,L90112,0.7586337924003601
376,L59008,0.7585130929946899
377,L46359,0.7584141492843628
378,L52482,0.7583746910095215
379,L763,0.7580726742744446
380,L49815,0.7579949498176575
381,L37517,0.7578263282775879
382,L25047,0.7577698826789856
383,L51143,0.7577389478683472
384,L40388,0.7576050162315369
385,L30943,0.7575718760490417
386,L3517,0.7574284672737122
387,L25151,0.7574024200439453
388,L54208,0.7571243643760681
389,L88023,0.7571190595626831
390,L16107,0.7571101784706116
391,L37569,0.7570970058441162
392,L55487,0.7569922804832458
393,L35968,0.7569847702980042
394,L43197,0.7569764852523804
395,L72811,0.7569764852523804
396,L53636,0.7568707466125488
397,L59588,0.7567422389984131
398,L37577,0.7567182779312134
399,L22717,0.756666898727417
400,L62589,0.75656658411026
401,L72891,0.75656658411026
402,L43181,0.7565396428108215
403,L16351,0.7563162446022034
404,L35843,0.7562667727470398
405,L37449,0.7562186121940613
406,L37466,0.7560014724731445
407,L707,0.7560003399848938
408,L37528,0.7559205293655396
409,L37553,0.755893886089325
410,L37560,0.7557408809661865
411,L74495,0.7555832862854004
412,L40580,0.7555029988288879
413,L48260,0.7554473876953125
414,L37472,0.7554079294204712
415,L3604,0.7553995251655579
416,L61527,0.7552486658096313
417,L49986,0.7552180290222168
418,L62080,0.7551674842834473
419,L25031,0.7550898790359497
420,L25091,0.7550157904624939
421,L37618,0.7549301385879517
422,L5516,0.7547666430473328
423,L52843,0.7547430396080017
424,L711,0.7546108365058899
425,L53284,0.7544400095939636
426,L37468,0.754364013671875
427,L37592,0.7542983293533325
428,L35970,0.7542644739151001
429,L72774,0.7541047930717468
430,L72900,0.7539995312690735
431,L43079,0.7537508010864258
432,L72824,0.7536922097206116
433,L16192,0.7536523938179016
434,L69207,0.753649890422821
435,L37462,0.7534839510917664
436,L48774,0.7529735565185547
437,L704,0.7529727816581726
438,L31085,0.7528656125068665
439,L49047,0.752505362033844
440,L72959,0.752273678779602
441,L28395,0.7521459460258484
442,L731,0.7521429061889648
443,L5440,0.7521048188209534
444,L53444,0.7520794868469238
445,L49794,0.7520588040351868
446,L55396,0.7519596219062805
447,L37460,0.7519465684890747
448,L37475,0.7519034743309021
449,L29165,0.7518220543861389
450,L703,0.7518129348754883
451,L717,0.7517390251159668
452,L24975,0.7517015337944031
453,L48452,0.7516934275627136
454,L55400,0.7515966892242432
455,L642,0.7515028715133667
456,L44992,0.7513884902000427
457,L62464,0.751341700553894
458,L86658,0.7511702179908752
459,L52695,0.7510098218917847
460,L74754,0.7509819865226746
461,L25100,0.7509270310401917
462,L64407,0.7508420944213867
463,L48855,0.7508319020271301
464,L48263,0.75080806016922
465,L64000,0.7505882978439331
466,L86850,0.750575602054596
467,L37493,0.7503946423530579
468,L92699,0.7503654360771179
469,L62013,0.7503270506858826
470,L52422,0.7503036260604858
471,L47303,0.7502913475036621
472,L35778,0.7501629590988159
473,L98754,0.7500358819961548
474,L5442,0.7500182390213013
475,L72941,0.7499860525131226
476,L5507,0.7499134540557861
477,L24064,0.7497819662094116
478,L72836,0.7497609853744507
479,L89152,0.7497477531433105
480,L24747,0.7496417760848999
481,L24365,0.7496233582496643
482,L610,0.7496042847633362
483,L8320,0.7494660019874573
484,L52459,0.7492405772209167
485,L25033,0.7491472363471985
486,L49901,0.7489924430847168
487,L43064,0.7489370107650757
488,L72939,0.7489230036735535
489,L47106,0.7487860918045044
490,L34383,0.7487394213676453
491,L25118,0.7486454248428345
492,L37602,0.7486329078674316
493,L18916,0.7485811710357666
494,L35776,0.7485761046409607
495,L51462,0.7484930753707886
496,L30404,0.7484309077262878
497,L40406,0.7484030723571777
498,L43180,0.7483749389648438
499,L52502,0.7483298778533936
500,L88002,0.748328447341919
501,L25108,0.7482703328132629
502,L37464,0.7482390403747559
503,L59392,0.7482349872589111
504,L52338,0.7482225298881531
505,L59001,0.7482225298881531
506,L53049,0.7481257319450378
507,L80128,0.7480871677398682
508,L63618,0.7480372786521912
509,L51176,0.748001754283905
510,L22722,0.7479726672172546
511,L5419,0.7479172945022583
512,L6175,0.7479172348976135
513,L89453,0.7477408647537231
514,L37520,0.7476840019226074
515,L37564,0.7476308941841125
516,L55744,0.747597873210907
517,L40326,0.7475449442863464
518,L6299,0.7474991679191589
519,L42327,0.7474169135093689
520,L37548,0.7473747134208679
521,L61629,0.7473406791687012
522,L14379,0.7472600340843201
523,L50368,0.7472131848335266
524,L73239,0.747017502784729
525,L730,0.74671870470047
526,L22829,0.7466821670532227
527,L5391,0.746651828289032
528,L74395,0.7466258406639099
529,L40215,0.7465611100196838
530,L28288,0.7465303540229797
531,L37591,0.7464343309402466
532,L87426,0.7460122108459473
533,L48663,0.7458802461624146
534,L27295,0.7457914352416992
535,L49158,0.7457859516143799
536,L43075,0.7457724809646606
537,L53419,0.7457724809646606
538,L92224,0.7457433938980103
539,L66519,0.7457171082496643
540,L37469,0.7457055449485779
541,L52230,0.7456283569335938
542,L37632,0.7456246614456177
543,L53192,0.7456066608428955
544,L52808,0.7455248832702637
545,L55304,0.7453951835632324
546,L52605,0.7453271746635437
547,L30976,0.7452348470687866
548,L34541,0.745212197303772
549,L37593,0.7451922297477722
550,L37444,0.7450409531593323
551,L52871,0.7449682354927063
552,L24642,0.7449367046356201
553,L53058,0.7449296712875366
554,L37552,0.7449232339859009
555,L43039,0.7448784112930298
556,L42283,0.7448784112930298
557,L57111,0.7448761463165283
558,L77271,0.7446126341819763
559,L37890,0.7445693612098694
560,L60928,0.7445454597473145
561,L73216,0.744519829750061
562,L54423,0.7444884181022644
563,L29860,0.744480311870575
564,L16301,0.7443729043006897
565,L40023,0.7443659901618958
566,L737,0.7443455457687378
567,L37480,0.7443281412124634
568,L92587,0.7442800998687744
569,L47229,0.7442463636398315
570,L35883,0.7442421317100525
571,L66304,0.7441999912261963
572,L92608,0.7440923452377319
573,L74462,0.7440662980079651
574,L57879,0.7439915537834167
575,L29164,0.7439671158790588
576,L47108,0.7439209222793579
577,L48455,0.7438443899154663
578,L51846,0.743789553642273
579,L55575,0.743691623210907
580,L89927,0.7435848712921143
581,L42304,0.7434316873550415
582,L55367,0.7433858513832092
583,L5503,0.7432190179824829
584,L37551,0.7431398630142212
585,L53565,0.7430849671363831
586,L72835,0.7430849671363831
587,L67264,0.7430763840675354
588,L20260,0.7428756952285767
589,L27629,0.7428030371665955
590,L63638,0.7427031993865967
591,L89929,0.7425947785377502
592,L74442,0.742425262928009
593,L53251,0.7424018383026123
594,L35903,0.7423332929611206
595,L3136,0.7423034906387329
596,L40192,0.7422201633453369
597,L24991,0.7420132160186768
598,L3627,0.7419437170028687
599,L14239,0.7418922781944275
600,L27436,0.7417872548103333
601,L51712,0.7416238784790039
602,L701,0.741525411605835
603,L72889,0.741131603717804
604,L86750,0.7410814166069031
605,L89751,0.7410355806350708
606,L44055,0.7409735321998596
607,L86656,0.7408486604690552
608,L48966,0.7407281994819641
609,L15967,0.7407174706459045
610,L25126,0.7406986355781555
611,L66496,0.7406779527664185
612,L48258,0.7406745553016663
613,L37583,0.7406243085861206
614,L92416,0.7405556440353394
615,L18877,0.7403143048286438
616,L53183,0.7402579188346863
617,L72640,0.7401918172836304
618,L72833,0.7401493191719055
619,L27821,0.7399740219116211
620,L89913,0.7399202585220337
621,L16381,0.7397993803024292
622,L5533,0.7397470474243164
623,L18831,0.7397148609161377
624,L88384,0.7396564483642578
625,L43140,0.739623486995697
626,L37566,0.7395911812782288
627,L3647,0.7395805716514587
628,L24148,0.7395111918449402
629,L33195,0.7394452691078186
630,L6208,0.7393916845321655
631,L52310,0.7392627596855164
632,L55353,0.7392627596855164
633,L37492,0.7391551733016968
634,L73431,0.7391110062599182
635,L74377,0.7391067147254944
636,L32043,0.7390570044517517
637,L6301,0.7388585805892944
638,L53250,0.7387781143188477
639,L37537,0.7387372851371765
640,L25085,0.7387221455574036
641,L6976,0.7386109232902527
642,L43648,0.7386015057563782
643,L74846,0.7385987639427185
644,L16276,0.7385889887809753
645,L26861,0.7383711934089661
646,L22771,0.7382953763008118
647,L26859,0.7382681369781494
648,L59031,0.7382241487503052
649,L743,0.7381612658500671
650,L92684,0.7381455898284912
651,L69894,0.7380796670913696
652,L63255,0.7380126118659973
653,L714,0.7379024624824524
654,L89346,0.7378830313682556
655,L72776,0.73786461353302
656,L16509,0.7378589510917664
657,L37495,0.737820565700531
658,L3527,0.7377586960792542
659,L47423,0.7375504970550537
660,L84160,0.7375482320785522
661,L31084,0.737529993057251
662,L25075,0.7375124096870422
663,L54016,0.7374563217163086
664,L49408,0.7373216152191162
665,L69260,0.7372575998306274
666,L3613,0.7371442317962646
667,L51139,0.7370377779006958
668,L4047,0.7369515299797058
669,L18971,0.7369015216827393
670,L40791,0.7368462085723877
671,L47083,0.7368412613868713
672,L94336,0.7367460131645203
673,L47370,0.7366844415664673
674,L77440,0.7366798520088196
675,L69954,0.736577570438385
676,L40526,0.7365423440933228
677,L36064,0.7365052103996277
678,L2093,0.7364885210990906
679,L589,0.7364417910575867
680,L39942,0.7364375591278076
681,L85120,0.7363615036010742
682,L13037,0.7363224625587463
683,L23213,0.7362245917320251
684,L55554,0.7361647486686707
685,L40452,0.7361354231834412
686,L26370,0.7361342906951904
687,L2859,0.7361076474189758
688,L20224,0.735993504524231
689,L47684,0.7359727025032043
690,L20608,0.7359596490859985
691,L2176,0.7359450459480286
692,L19072,0.7359445095062256
693,L16096,0.7359025478363037
694,L53766,0.7358760833740234
695,L43078,0.735866367816925
696,L609,0.735779345035553
697,L29056,0.7356791496276855
698,L59586,0.7356747388839722
699,L678,0.7356293201446533
700,L64317,0.7356293201446533
701,L612,0.7356234788894653
702,L52904,0.7355538606643677
703,L29023,0.7354228496551514
704,L53238,0.735394299030304
705,L37442,0.7353532910346985
706,L59526,0.7353154420852661
707,L86627,0.7352266311645508
708,L37556,0.735150933265686
709,L40612,0.7351312637329102
710,L23595,0.7351207137107849
711,L55494,0.7351011037826538
712,L25087,0.7350777387619019
713,L86765,0.7350601553916931
714,L47682,0.7349095344543457
715,L22671,0.7348702549934387
716,L37582,0.7348220944404602
717,L37589,0.7348141074180603
718,L72908,0.7347978949546814
719,L90304,0.7347684502601624
720,L5414,0.734731137752533
721,L35812,0.7346773743629456
722,L74464,0.7346305251121521
723,L83968,0.7345911860466003
724,L27712,0.7345640063285828
725,L5508,0.7345582246780396
726,L40578,0.7344804406166077
727,L1323,0.7344690561294556
728,L61830,0.7344464659690857
729,L25114,0.7343159317970276
730,L29931,0.7342916131019592
731,L27245,0.7342813611030579
732,L96516,0.7341872453689575
733,L89344,0.7341827154159546
734,L48006,0.7341824769973755
735,L54342,0.7341485023498535
736,L735,0.7341419458389282
737,L37585,0.7341266870498657
738,L43073,0.7341096997261047
739,L37911,0.7341093420982361
740,L53092,0.7340490221977234
741,L92733,0.7340104579925537
742,L22804,0.7340013384819031
743,L34516,0.7339911460876465
744,L38848,0.7339432239532471
745,L16491,0.7339208126068115
746,L19051,0.7338274717330933
747,L40390,0.7337756752967834
748,L72906,0.7337459325790405
749,L72940,0.7337411642074585
750,L52900,0.7337166666984558
751,L93186,0.7337020635604858
752,L57858,0.7336449027061462
753,L72838,0.7336304187774658
754,L25088,0.733523428440094
755,L51080,0.7335048913955688
756,L59591,0.7333282232284546
757,L44800,0.7332987189292908
758,L76864,0.7332286834716797
759,L74391,0.7332214117050171
760,L51735,0.733186662197113
761,L16108,0.7331135869026184
762,L16468,0.7330105900764465
763,L30367,0.7328553795814514
764,L24966,0.7328495383262634
765,L92610,0.7328163981437683
766,L48450,0.7328121662139893
767,L36061,0.7328036427497864
768,L90027,0.732775092124939
769,L98368,0.7326899170875549
770,L14356,0.7326831817626953
771,L61867,0.7325850129127502
772,L47240,0.7325842380523682
773,L89887,0.732576310634613
774,L56343,0.7324898838996887
775,L72839,0.732473611831665
776,L57067,0.7323324084281921
777,L43110,0.7323324084281921
778,L74722,0.7321353554725647
779,L18580,0.7320404052734375
780,L62487,0.7320107221603394
781,L85312,0.7320065498352051
782,L96471,0.7319582104682922
783,L52356,0.7319387793540955
784,L37482,0.7319320440292358
785,L80896,0.7319199442863464
786,L59606,0.7319163680076599
787,L25016,0.7318486571311951
788,L16507,0.7317400574684143
789,L55688,0.7317255735397339
790,L3530,0.7317082285881042
791,L668,0.7317028641700745
792,L8128,0.7316960096359253
793,L37617,0.7315326929092407
794,L33088,0.7315260767936707
795,L50007,0.7314879298210144
796,L37499,0.7314757108688354
797,L53000,0.731436550617218
798,L72882,0.7314088344573975
799,L59133,0.7314088344573975
800,L87942,0.7313476204872131
801,L24974,0.7313472628593445
802,L60352,0.7313303351402283
803,L25038,0.7313185930252075
804,L48573,0.7313112616539001
805,L74338,0.7312509417533875
806,L24061,0.7312360405921936
807,L59709,0.7312234044075012
808,L43287,0.7311989665031433
809,L47288,0.7311697602272034
810,L47126,0.7311697602272034
811,L37545,0.7311604619026184
812,L25132,0.7311320304870605
813,L65152,0.7310606241226196
814,L59776,0.730961263179779
815,L18880,0.7309384942054749
816,L7190,0.7309343218803406
817,L37615,0.7307709455490112
818,L16300,0.7307208180427551
819,L84183,0.7306941151618958
820,L54784,0.7306572794914246
821,L41344,0.7306033372879028
822,L61312,0.7306011319160461
823,L40598,0.7305768728256226
824,L89730,0.7305733561515808
825,L52267,0.7304481863975525
826,L43065,0.7304481863975525
827,L5437,0.7304454445838928
828,L3521,0.7304403185844421
829,L55936,0.7303802371025085
830,L6205,0.7303244471549988
831,L54999,0.7303223609924316
832,L37830,0.7302125692367554
833,L43863,0.7302091121673584
834,L30592,0.7302058935165405
835,L69309,0.730153501033783
836,L53949,0.7301510572433472
837,L72842,0.7301510572433472
838,L27524,0.7301499843597412
839,L27628,0.7299985289573669
840,L61910,0.7299914956092834
841,L51172,0.7299354672431946
842,L37605,0.7299041748046875
843,L47326,0.7298460602760315
844,L16335,0.7297874689102173
845,L72829,0.7296852469444275
846,L79936,0.7296514511108398
847,L89899,0.7295867204666138
848,L53249,0.7295191287994385
849,L53071,0.7295131087303162
850,L28096,0.7294950485229492
851,L92601,0.7294702529907227
852,L65344,0.7294371128082275
853,L19565,0.7292007803916931
854,L29908,0.7291757464408875
855,L37335,0.7291685342788696
856,L48381,0.7291378378868103
857,L16492,0.7291372418403625
858,L86942,0.7291038632392883
859,L26368,0.7290238738059998
860,L52424,0.7290003895759583
861,L30508,0.7289170622825623
862,L3523,0.7289020419120789
863,L25079,0.7288473844528198
864,L47111,0.7288379669189453
865,L74752,0.7288191318511963
866,L6316,0.7288182973861694
867,L765,0.7288110256195068
868,L92617,0.7287935614585876
869,L74374,0.7287542223930359
870,L56322,0.7287068963050842
871,L53267,0.7286641001701355
872,L16493,0.7286327481269836
873,L47805,0.728614330291748
874,L6302,0.728560745716095
875,L92247,0.7285176515579224
876,L6400,0.7285023331642151
877,L55315,0.7284671068191528
878,L28255,0.7284665107727051
879,L5513,0.7284665107727051
880,L47318,0.728459894657135
881,L33556,0.7283973097801208
882,L49771,0.72836834192276
883,L63808,0.7283303737640381
884,L710,0.7282912135124207
885,L27434,0.7282558679580688
886,L37541,0.7282493710517883
887,L760,0.7282257080078125
888,L40391,0.7281362414360046
889,L98820,0.7280548214912415
890,L72851,0.7280383706092834
891,L20221,0.7279101014137268
892,L72663,0.7279067635536194
893,L1899,0.7278982400894165
894,L44416,0.7278862595558167
895,L47299,0.7278649210929871
896,L25095,0.7278453707695007
897,L24043,0.7278383374214172
898,L24637,0.7278363108634949
899,L7172,0.7278356552124023
900,L74444,0.7277931571006775
901,L37619,0.7276976704597473
902,L51204,0.7275944352149963
903,L53057,0.7275944352149963
904,L46854,0.7275629639625549
905,L69975,0.7275328636169434
906,L63234,0.7275269627571106
907,L27904,0.727526068687439
908,L74372,0.7275118827819824
909,L39040,0.7274968028068542
910,L37547,0.7272498607635498
911,L50391,0.7272217273712158
912,L52280,0.7272116541862488
913,L72799,0.7272115349769592
914,L42429,0.7272115349769592
915,L52867,0.7272089719772339
916,L40555,0.7270675301551819
917,L7236,0.7270393967628479
918,L8427,0.727030336856842
919,L34432,0.726989209651947
920,L72958,0.7269381880760193
921,L79168,0.7268632054328918
922,L60951,0.726842999458313
923,L37579,0.7268150448799133
924,L40509,0.7268030047416687
925,L61120,0.7267842292785645
926,L62103,0.7267833948135376
927,L47332,0.7267615795135498
928,L5462,0.7267351150512695
929,L18463,0.7267351150512695
930,L62656,0.7267240881919861
931,L23211,0.7266933917999268
932,L37608,0.7266496419906616
933,L51645,0.726649284362793
934,L52819,0.7265851497650146
935,L52487,0.7265424728393555
936,L43099,0.7264763116836548
937,L3643,0.7264403700828552
938,L16480,0.7263856530189514
939,L92612,0.7263648509979248
940,L55168,0.7263579368591309
